,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9466,Erasmus,40.64692606658579,-73.94817709920184,Electronics & Appliances Liquidations,40.648757,-73.95826366666667,Electronics Store
9467,Erasmus,40.64692606658579,-73.94817709920184,Chase Bank,40.650351436051125,-73.94986443221569,Bank
9468,Erasmus,40.64692606658579,-73.94817709920184,La Baguette Bakery,40.65073159602647,-73.95170769751562,Bakery
9469,Erasmus,40.64692606658579,-73.94817709920184,Baskin-Robbins,40.650391843660685,-73.94928400242941,Ice Cream Shop
9470,Erasmus,40.64692606658579,-73.94817709920184,Trini Breakfast Shed II,40.64909213035565,-73.94923089951965,Caribbean Restaurant
9471,Erasmus,40.64692606658579,-73.94817709920184,Los Tres Chiflados,40.64553362271314,-73.95811007446534,Mexican Restaurant
9472,Erasmus,40.64692606658579,-73.94817709920184,Dunkin',40.63839820418158,-73.9485113705349,Donut Shop
9473,Erasmus,40.64692606658579,-73.94817709920184,T-Mobile,40.6507228254103,-73.94752607543683,Mobile Phone Shop
9474,Erasmus,40.64692606658579,-73.94817709920184,Michelle's Cocktail Lounge,40.64775,-73.956019,Lounge
9475,Erasmus,40.64692606658579,-73.94817709920184,Gap Factory Store,40.64624640127911,-73.9582565465085,Clothing Store
9476,Erasmus,40.64692606658579,-73.94817709920184,Nostrand Playground,40.63868155335278,-73.94805697335516,Playground
9477,Erasmus,40.64692606658579,-73.94817709920184,Papa John's Pizza,40.63898233233187,-73.94801244171617,Pizza Place
9478,Erasmus,40.64692606658579,-73.94817709920184,Golden Krust Caribbean Bakery & Grill,40.63993319683427,-73.95228880401284,Caribbean Restaurant
9479,Erasmus,40.64692606658579,-73.94817709920184,T-Mobile,40.639035,-73.948,Mobile Phone Shop
9480,Erasmus,40.64692606658579,-73.94817709920184,Flatbush YMCA,40.63993618270981,-73.95228459514122,Gym
9481,Erasmus,40.64692606658579,-73.94817709920184,Capital One Bank,40.649122,-73.958069,Bank
9482,Erasmus,40.64692606658579,-73.94817709920184,F1 Lounge,40.63972658251667,-73.95481096046801,Lounge
9483,Erasmus,40.64692606658579,-73.94817709920184,El Ranchito Poblano,40.64034501027499,-73.95544968110273,Mexican Restaurant
9484,Erasmus,40.64692606658579,-73.94817709920184,Wingstop,40.6483851,-73.9585641,Wings Joint
9485,Erasmus,40.64692606658579,-73.94817709920184,Cam Tak Express Restaurant,40.64437,-73.957677,Chinese Restaurant
9486,Erasmus,40.64692606658579,-73.94817709920184,Great Indian Curry,40.63979849275365,-73.95251572219995,Indian Restaurant
9487,Erasmus,40.64692606658579,-73.94817709920184,Five Below,40.6484,-73.958021,Miscellaneous Shop
9488,Erasmus,40.64692606658579,-73.94817709920184,Chase Bank,40.65058647693663,-73.95853601396084,Bank
9489,Erasmus,40.64692606658579,-73.94817709920184,Family Dollar,40.64954644676687,-73.93821192034564,Discount Store
9490,Erasmus,40.64692606658579,-73.94817709920184,T-Mobile,40.6489493,-73.958209,Mobile Phone Shop
9491,Erasmus,40.64692606658579,-73.94817709920184,Bona Pizza,40.63970157506901,-73.95249841924918,Pizza Place
9492,Erasmus,40.64692606658579,-73.94817709920184,T-Mobile,40.645215798571435,-73.95830727648905,Mobile Phone Shop
9493,Erasmus,40.64692606658579,-73.94817709920184,Papa John's Pizza,40.64156565537402,-73.95150679467686,Pizza Place
9494,Erasmus,40.64692606658579,-73.94817709920184,Lenny's Pizza,40.64067003322718,-73.9484332103188,Pizza Place
9495,Erasmus,40.64692606658579,-73.94817709920184,Kal's Bakery & Restaurant,40.65108332491816,-73.94581012370908,Caribbean Restaurant
9496,Erasmus,40.64692606658579,-73.94817709920184,CTown Supermarkets,40.63975363665014,-73.95251005723937,Grocery Store
9497,Erasmus,40.64692606658579,-73.94817709920184,Dollar Tree,40.654862,-73.952524,Discount Store
9498,Erasmus,40.64692606658579,-73.94817709920184,Key Food,40.63993332786943,-73.95230557222158,Supermarket
9499,Erasmus,40.64692606658579,-73.94817709920184,Duane Reade,40.6553891,-73.9476306,Pharmacy
9500,Erasmus,40.64692606658579,-73.94817709920184,Subway,40.63985178523449,-73.94810758892186,Sandwich Place
9501,Erasmus,40.64692606658579,-73.94817709920184,Family Dollar,40.64233,-73.956685,Discount Store
9502,Erasmus,40.64692606658579,-73.94817709920184,Rite Aid,40.6512396,-73.9385303,Pharmacy
9503,Erasmus,40.64692606658579,-73.94817709920184,Sip N Chat,40.63993369800585,-73.95229698185568,Cocktail Bar
9504,Erasmus,40.64692606658579,-73.94817709920184,CTown Supermarkets,40.65342430135544,-73.95008830645298,Grocery Store
9505,Erasmus,40.64692606658579,-73.94817709920184,Key Food,40.65134558648435,-73.93824100544589,Supermarket
9506,Erasmus,40.64692606658579,-73.94817709920184,Snatch & Go Internet Cafe & Juice Bar,40.651109,-73.945482,Juice Bar
9507,Erasmus,40.64692606658579,-73.94817709920184,Food Dynasty,40.654862,-73.952524,Grocery Store
9508,Erasmus,40.64692606658579,-73.94817709920184,MTA Subway - Church Ave (2/5),40.65267888949922,-73.95062745590451,Metro Station
9509,Erasmus,40.64692606658579,-73.94817709920184,Checkers,40.6409999,-73.94580819999999,Fast Food Restaurant
9510,Erasmus,40.64692606658579,-73.94817709920184,Isaac Natural Food,40.640843531575065,-73.94643058030293,Fruit & Vegetable Store
9511,Erasmus,40.64692606658579,-73.94817709920184,MTA NYCTA Bus at Avenue D Between Nostrand and Rogers Avenues: B8 / B44 Local & +Select [SBS]),40.640839827352885,-73.95000457763672,Bus Station
9512,Erasmus,40.64692606658579,-73.94817709920184,Mami Deli & Grocery,40.65161750541716,-73.94186895332457,Deli / Bodega
9513,Erasmus,40.64692606658579,-73.94817709920184,PAYHALF,40.651434,-73.94161899999999,Women's Store
9514,Erasmus,40.64692606658579,-73.94817709920184,Plaza Florist,40.640186,-73.94837,Flower Shop
9515,Erasmus,40.64692606658579,-73.94817709920184,A - Town Buffalo Wings,40.650965,-73.94064399999999,Wings Joint
9516,Erasmus,40.64692606658579,-73.94817709920184,Home,40.641828000000004,-73.954717,Plaza
9517,Erasmus,40.64692606658579,-73.94817709920184,Smart Workout,40.65121317359419,-73.94013535379729,Gym
9518,Erasmus,40.64692606658579,-73.94817709920184,Newkirk Avenue & Rogers Avenue,40.639817026555626,-73.9513091787777,Intersection
9519,Erasmus,40.64692606658579,-73.94817709920184,Kings Pharmacy,40.654156904528975,-73.94504295606404,Pharmacy
9520,Erasmus,40.64692606658579,-73.94817709920184,Saul-Madi,40.63993880032422,-73.95222227794766,Creperie
9521,Erasmus,40.64692606658579,-73.94817709920184,Metro Sports,40.639945380434405,-73.95226639764036,Shoe Store
9522,Erasmus,40.64692606658579,-73.94817709920184,Franz,40.650753144538434,-73.93888967833063,Pet Store
9523,Erasmus,40.64692606658579,-73.94817709920184,Northside Deli,40.652992,-73.955939,Deli / Bodega
9524,Erasmus,40.64692606658579,-73.94817709920184,Texas Chicken & Burgers,40.642063,-73.957466,Burger Joint
9525,Erasmus,40.64692606658579,-73.94817709920184,Food Universe Marketplace,40.64125669153032,-73.95667955413502,Supermarket
9526,Erasmus,40.64692606658579,-73.94817709920184,Istanbul Gyro & Shish Kebab Truck,40.65554601026964,-73.94733370850119,Food Truck
9527,Hudson Yards,40.75665808227519,-74.00011136202637,Bella Abzug Park,40.75557964275589,-74.00034427642822,Park
9528,Hudson Yards,40.75665808227519,-74.00011136202637,Baryshnikov Arts Center,40.7562834864242,-73.99718114055341,Theater
9529,Hudson Yards,40.75665808227519,-74.00011136202637,Brooklyn Fare,40.75613,-73.996614,Supermarket
9530,Hudson Yards,40.75665808227519,-74.00011136202637,TITLE Boxing Club NYC - Midtown West,40.75636043759353,-73.99731271933179,Gym / Fitness Center
9531,Hudson Yards,40.75665808227519,-74.00011136202637,DiMenna Center for Classical Music,40.75632282156117,-73.99719159820236,Music School
9532,Hudson Yards,40.75665808227519,-74.00011136202637,Muji,40.7538399579729,-73.99995618289434,Furniture / Home Store
9533,Hudson Yards,40.75665808227519,-74.00011136202637,505W37,40.75690858825211,-73.99800734510892,Residential Building (Apartment / Condo)
9534,Hudson Yards,40.75665808227519,-74.00011136202637,The Vessel,40.75399636158353,-74.00225400924683,Public Art
9535,Hudson Yards,40.75665808227519,-74.00011136202637,Ada’s Place,40.757646,-73.997997,Cocktail Bar
9536,Hudson Yards,40.75665808227519,-74.00011136202637,Chef's Table At Brooklyn Fare,40.75602376620261,-73.99636631297123,American Restaurant
9537,Hudson Yards,40.75665808227519,-74.00011136202637,Hudson Yards Public Square and Gardens,40.754214274511845,-74.00206089019774,Pedestrian Plaza
9538,Hudson Yards,40.75665808227519,-74.00011136202637,Equinox Hotel - Hudson Yards,40.75476750382056,-74.00198636679534,Hotel
9539,Hudson Yards,40.75665808227519,-74.00011136202637,Mark Fisher Fitness - Ninja Clubhouse,40.75683627951094,-73.99471875886772,Gym / Fitness Center
9540,Hudson Yards,40.75665808227519,-74.00011136202637,The Shed,40.75320705345583,-74.00286587377195,Performing Arts Venue
9541,Hudson Yards,40.75665808227519,-74.00011136202637,The Victory,40.75927433585485,-73.99646791200374,Building
9542,Hudson Yards,40.75665808227519,-74.00011136202637,UCB Theatre Hell’s Kitchen,40.760499950120476,-73.997863306895,Comedy Club
9543,Hudson Yards,40.75665808227519,-74.00011136202637,Life Time Sky,40.76115126873309,-73.99913217426928,Gym
9544,Hudson Yards,40.75665808227519,-74.00011136202637,B&H Photo Video,40.75327707821823,-73.9964696920619,Camera Store
9545,Hudson Yards,40.75665808227519,-74.00011136202637,Pershing Square Signature Theater,40.7592276,-73.9952319,Theater
9546,Hudson Yards,40.75665808227519,-74.00011136202637,Chirp,40.7533765410883,-73.99611647747534,Peruvian Restaurant
9547,Hudson Yards,40.75665808227519,-74.00011136202637,Sergimmo Salumeria,40.754388185280874,-73.99564194904139,Italian Restaurant
9548,Hudson Yards,40.75665808227519,-74.00011136202637,Oslo Coffee Roasters,40.760512,-73.998985,Coffee Shop
9549,Hudson Yards,40.75665808227519,-74.00011136202637,Bluestone Lane,40.7520681,-73.9988477,Coffee Shop
9550,Hudson Yards,40.75665808227519,-74.00011136202637,Rustic Table,40.759754,-73.996013,Café
9551,Hudson Yards,40.75665808227519,-74.00011136202637,Cedric's,40.75328280603488,-74.00336980819701,Bar
9552,Hudson Yards,40.75665808227519,-74.00011136202637,Farida,40.755721641233336,-73.99462746829839,Caucasian Restaurant
9553,Hudson Yards,40.75665808227519,-74.00011136202637,Equinox Hudson Yards,40.754192,-74.002777,Gym / Fitness Center
9554,Hudson Yards,40.75665808227519,-74.00011136202637,Capizzi,40.757312071957266,-73.99346864470768,Pizza Place
9555,Hudson Yards,40.75665808227519,-74.00011136202637,Playwrights Horizons,40.758817619979915,-73.99357382102023,Theater
9556,Hudson Yards,40.75665808227519,-74.00011136202637,Last Rites Tattoo Theatre and Art Gallery,40.75528497842054,-73.99282094351608,Art Gallery
9557,Hudson Yards,40.75665808227519,-74.00011136202637,Music Choice,40.75263233072513,-73.9945851381405,Music Venue
9558,Hudson Yards,40.75665808227519,-74.00011136202637,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
9559,Hudson Yards,40.75665808227519,-74.00011136202637,West Side Highway Running Path,40.76203139867169,-74.0010660462815,Track
9560,Hudson Yards,40.75665808227519,-74.00011136202637,Manhattan Plaza Health Club (MPHC),40.75996689999999,-73.99458489999999,Gym / Fitness Center
9561,Hudson Yards,40.75665808227519,-74.00011136202637,Equinox® at M Club,40.75920115265559,-73.99508032030828,Gym / Fitness Center
9562,Hudson Yards,40.75665808227519,-74.00011136202637,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
9563,Hudson Yards,40.75665808227519,-74.00011136202637,Pio Pio,40.76063594478618,-73.99471374607128,Peruvian Restaurant
9564,Hudson Yards,40.75665808227519,-74.00011136202637,Sunac Natural Food,40.76072453468411,-73.99842514475792,Health Food Store
9565,Hudson Yards,40.75665808227519,-74.00011136202637,West 30th St Heliport (JRA),40.75480605163469,-74.00691605526704,Heliport
9566,Hudson Yards,40.75665808227519,-74.00011136202637,Club 7 By Iowa Sports,40.76082717166776,-73.99912031260314,Gym
9567,Hudson Yards,40.75665808227519,-74.00011136202637,Terra Market,40.75686356881963,-73.9937370791919,Organic Grocery
9568,Hudson Yards,40.75665808227519,-74.00011136202637,Fly Fitness NYC,40.7540702819824,-73.9945068359375,Gym / Fitness Center
9569,Hudson Yards,40.75665808227519,-74.00011136202637,Voices of Gotham,40.757215262047424,-73.99438169874057,Concert Hall
9570,Hudson Yards,40.75665808227519,-74.00011136202637,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.754248815423246,-73.99307548999786,Hotel
9571,Hudson Yards,40.75665808227519,-74.00011136202637,Ample Hills Creamery,40.76245082042913,-73.99707133667775,Ice Cream Shop
9572,Hudson Yards,40.75665808227519,-74.00011136202637,La Vela Dining & Bar,40.76115612063494,-73.9981398392287,Italian Restaurant
9573,Hudson Yards,40.75665808227519,-74.00011136202637,Pod Times Square,40.75821446509751,-73.99315501347948,Hotel
9574,Hudson Yards,40.75665808227519,-74.00011136202637,Via Trenta,40.753004473560765,-74.00289810123499,Italian Restaurant
9575,Hudson Yards,40.75665808227519,-74.00011136202637,The McKittrick Hotel,40.750946913735895,-74.00400887336662,Indie Theater
9576,Hudson Yards,40.75665808227519,-74.00011136202637,Sam Ash Music,40.75286219197526,-73.99511420809027,Music Store
9577,Hudson Yards,40.75665808227519,-74.00011136202637,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel
9578,Hudson Yards,40.75665808227519,-74.00011136202637,Manderley Bar at the McKittrick Hotel,40.75088143704345,-74.00372349297209,Hotel Bar
9579,Hudson Yards,40.75665808227519,-74.00011136202637,Aperture Foundation: Bookstore and Gallery,40.751236482412665,-74.00448622459896,Art Gallery
9580,Hudson Yards,40.75665808227519,-74.00011136202637,Gotham West Market,40.76247485468297,-73.99700918734288,Food Court
9581,Hudson Yards,40.75665808227519,-74.00011136202637,Distrikt Hotel,40.75670714599083,-73.99287335653906,Hotel
9582,Hudson Yards,40.75665808227519,-74.00011136202637,Mémé Mediterranean,40.760904754375375,-73.99460052237751,Mediterranean Restaurant
9583,Hudson Yards,40.75665808227519,-74.00011136202637,Little Pie Company,40.75950656369549,-73.99319888622144,Pie Shop
9584,Hudson Yards,40.75665808227519,-74.00011136202637,Hudson Food Market,40.75310558600946,-74.00384348731072,Deli / Bodega
9585,Hudson Yards,40.75665808227519,-74.00011136202637,Shorty's,40.75815902743957,-73.99280273587476,Sandwich Place
9586,Hudson Yards,40.75665808227519,-74.00011136202637,Walter's Cottage,40.75992709705884,-73.99529415340317,Sports Bar
9587,Hudson Yards,40.75665808227519,-74.00011136202637,Pier 84,40.76318618108141,-74.00068759918213,Pier
9588,Hudson Yards,40.75665808227519,-74.00011136202637,Gallow Green,40.750641713284836,-74.0042588444016,Lounge
9589,Hudson Yards,40.75665808227519,-74.00011136202637,Veritas Studio Wines,40.76216482709867,-73.99562415236564,Wine Shop
9590,Hudson Yards,40.75665808227519,-74.00011136202637,The Tank,40.75359586395872,-73.99338763824774,Indie Theater
9591,Hudson Yards,40.75665808227519,-74.00011136202637,Stage 42,40.758866974859906,-73.9938772234132,Theater
9592,Hudson Yards,40.75665808227519,-74.00011136202637,M Club at MiMA,40.75882771990531,-73.9948342220298,Lounge
9593,Hudson Yards,40.75665808227519,-74.00011136202637,River Place Sports Club,40.76121148425384,-74.00071614506635,Gym
9594,Hudson Yards,40.75665808227519,-74.00011136202637,Mercado Little Spain,40.75274001731029,-74.00183575101391,Food Court
9595,Hudson Yards,40.75665808227519,-74.00011136202637,Canoe Studios,40.751750009030054,-74.00676528635614,Event Space
9596,Hudson Yards,40.75665808227519,-74.00011136202637,Manhattan Home Design,40.75537994,-73.9926958,Furniture / Home Store
9597,Hudson Yards,40.75665808227519,-74.00011136202637,Taco Bell Cantina,40.75298858903024,-73.9929354812896,Fast Food Restaurant
9598,Hudson Yards,40.75665808227519,-74.00011136202637,Yotel - Rooftop Cinema Club,40.759429476399106,-73.99504653708904,Movie Theater
9599,Hudson Yards,40.75665808227519,-74.00011136202637,The Heath,40.75068007097989,-74.0041702470047,Lounge
9600,Hudson Yards,40.75665808227519,-74.00011136202637,La Colombe Torrefaction,40.751648,-74.005243,Coffee Shop
9601,Hudson Yards,40.75665808227519,-74.00011136202637,Sleep No More,40.75066865608879,-74.00381773710251,Theater
9602,Hudson Yards,40.75665808227519,-74.00011136202637,Joel Salsa NY,40.75331376823296,-73.9927203963131,Dance Studio
9603,Hudson Yards,40.75665808227519,-74.00011136202637,Grand Cru Wine & Spirits,40.76141099997067,-73.99771927038316,Wine Shop
9604,Hudson Yards,40.75665808227519,-74.00011136202637,Smash Studios NYC,40.753744192439534,-73.99290629754076,Music Venue
9605,Hudson Yards,40.75665808227519,-74.00011136202637,BLADE Lounge West,40.75483278918233,-74.0069053251192,Travel Lounge
9606,Hudson Yards,40.75665808227519,-74.00011136202637,La Barca Cantina,40.76193437765214,-74.0034084077134,Lounge
9607,Hudson Yards,40.75665808227519,-74.00011136202637,Piel Canela Dancers,40.75308264674105,-73.99279678677793,Dance Studio
9608,Hudson Yards,40.75665808227519,-74.00011136202637,Pier 84 Dog Run,40.76359452114081,-74.00046544175518,Dog Run
9609,Hudson Yards,40.75665808227519,-74.00011136202637,Il Piccolo Ristoro,40.750438,-74.00255899999999,Café
9610,Hudson Yards,40.75665808227519,-74.00011136202637,The Westside Theater,40.75935013765587,-73.99276473897154,Indie Theater
